scaffold_404	150001	160000	0.582831
scaffold_404	160001	170000	0.59578
scaffold_404	170001	180000	0.717541
scaffold_411	130001	140000	0.592633
scaffold_424	90001	100000	0.574273
scaffold_424	120001	130000	0.59225
scaffold_446	1	10000	0.610914
scaffold_446	20001	30000	0.791036
scaffold_446	30001	40000	0.654768
scaffold_446	40001	50000	0.701463
scaffold_446	60001	70000	0.670695
scaffold_446	70001	80000	0.692157
scaffold_487	1	10000	0.622391
scaffold_487	20001	30000	0.790256
scaffold_487	30001	40000	0.832903
scaffold_487	70001	80000	0.606371
scaffold_533	50001	60000	0.584383
scaffold_535	1	10000	0.754509
scaffold_535	40001	50000	0.736185
scaffold_535	50001	60000	0.775181
scaffold_538	1	10000	0.560901
scaffold_538	50001	60000	0.706855
scaffold_549	50001	60000	0.609665
scaffold_566	10001	20000	0.653049
scaffold_624	20001	30000	0.594858
scaffold_639	1	10000	0.648503
scaffold_660	10001	20000	0.7463
scaffold_712	1	10000	0.624483
scaffold_717	10001	20000	0.574496
scaffold_741	10001	20000	0.556152
